"post_title","ID","post_content","post_excerpt","post_date","post_name","post_author","post_status","featured_image","nextgen-gallery","post_parent","municilality","municipality_name"
"東京都庭園美術館 - 本館（旧朝香宮邸）","1490",,,"2019-02-22 12:19:22","%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%ba%ad%e5%9c%92%e7%be%8e%e8%a1%93%e9%a4%a8-%e6%9c%ac%e9%a4%a8%ef%bc%88%e6%97%a7%e6%9c%9d%e9%a6%99%e5%ae%ae%e9%82%b8%ef%bc%89","taniuchi","publish",,,"0","都内-区","124"
"東京都庭園美術館 - 新館","1491",,,"2019-02-22 12:19:33","%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%ba%ad%e5%9c%92%e7%be%8e%e8%a1%93%e9%a4%a8-%e6%96%b0%e9%a4%a8","taniuchi","publish",,,"0","都内-区","124"
"東京都庭園美術館 - 新館 ギャラリー1","1492",,,"2019-02-22 12:19:45","%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%ba%ad%e5%9c%92%e7%be%8e%e8%a1%93%e9%a4%a8-%e6%96%b0%e9%a4%a8-%e3%82%ae%e3%83%a3%e3%83%a9%e3%83%aa%e3%83%bc1","taniuchi","publish",,,"0","都内-区","124"
"東京都庭園美術館 - 新館 ギャラリー2","1493",,,"2019-02-22 12:19:56","%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%ba%ad%e5%9c%92%e7%be%8e%e8%a1%93%e9%a4%a8-%e6%96%b0%e9%a4%a8-%e3%82%ae%e3%83%a3%e3%83%a9%e3%83%aa%e3%83%bc2","taniuchi","publish",,,"0","都内-区","124"
"東京都庭園美術館 - 庭園","1494",,,"2019-02-22 12:20:13","%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%ba%ad%e5%9c%92%e7%be%8e%e8%a1%93%e9%a4%a8-%e5%ba%ad%e5%9c%92","taniuchi","publish",,,"0","都内-区","124"
"東京都現代美術館 - 1F 企画展示室","1495",,,"2019-02-22 12:22:52","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%8f%be%e4%bb%a3%e7%be%8e%e8%a1%93%e9%a4%a8-1f-%e4%bc%81%e7%94%bb%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","168"
"東京都現代美術館 - 1F 常設展示室","1496",,,"2019-02-22 12:23:04","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%8f%be%e4%bb%a3%e7%be%8e%e8%a1%93%e9%a4%a8-1f-%e5%b8%b8%e8%a8%ad%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","168"
"東京都現代美術館 - 3F 企画展示室","1497",,,"2019-02-22 12:23:15","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%8f%be%e4%bb%a3%e7%be%8e%e8%a1%93%e9%a4%a8-3f-%e4%bc%81%e7%94%bb%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","168"
"東京都現代美術館 - 3F 常設展示室","1498",,,"2019-02-22 12:23:26","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%8f%be%e4%bb%a3%e7%be%8e%e8%a1%93%e9%a4%a8-3f-%e5%b8%b8%e8%a8%ad%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","168"
"東京都現代美術館 - B2F 企画展示室","1499",,,"2019-02-22 12:23:43","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%8f%be%e4%bb%a3%e7%be%8e%e8%a1%93%e9%a4%a8-b2f-%e4%bc%81%e7%94%bb%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","168"
"東京都江戸東京博物館 - 1F 特別展示室","1501",,,"2019-02-22 12:31:07","%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8-1f-%e7%89%b9%e5%88%a5%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","129"
"東京都江戸東京博物館 - 5F 常設展示室","1502",,,"2019-02-22 12:31:16","%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8-5f-%e5%b8%b8%e8%a8%ad%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","129"
"東京都江戸東京博物館 - 6F 常設展示室","1503",,,"2019-02-22 12:31:26","%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8-6f-%e5%b8%b8%e8%a8%ad%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","129"
"東京都江戸東京博物館 - 7F 図書室","1504",,,"2019-02-22 12:31:57","%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8-7f-%e5%9b%b3%e6%9b%b8%e5%ae%a4","taniuchi","publish",,,"0","都内-区","129"
"東京都江戸東京博物館 - 7F 映像ライブラリー","1505",,,"2019-02-22 12:32:05","%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8-7f-%e6%98%a0%e5%83%8f%e3%83%a9%e3%82%a4%e3%83%96%e3%83%a9%e3%83%aa%e3%83%bc","taniuchi","publish",,,"0","都内-区","129"
"東京都江戸東京博物館 - 1F 小ホール（旧 映像ホール）","1506",,,"2019-02-22 12:32:15","%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8-1f-%e5%b0%8f%e3%83%9b%e3%83%bc%e3%83%ab%ef%bc%88%e6%97%a7-%e6%98%a0%e5%83%8f%e3%83%9b%e3%83%bc%e3%83%ab","taniuchi","publish",,,"0","都内-区","129"
"東京都江戸東京博物館 - 1F 貸出施設 大ホール","1507",,,"2019-02-22 12:32:25","%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8-1f-%e8%b2%b8%e5%87%ba%e6%96%bd%e8%a8%ad-%e5%a4%a7%e3%83%9b%e3%83%bc%e3%83%ab","taniuchi","publish",,,"0","都内-区","129"
"東京都江戸東京博物館 - 1F 貸出施設 小ホール","1508",,,"2019-02-22 12:32:35","%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8-1f-%e8%b2%b8%e5%87%ba%e6%96%bd%e8%a8%ad-%e5%b0%8f%e3%83%9b%e3%83%bc%e3%83%ab","taniuchi","publish",,,"0","都内-区","129"
"東京都江戸東京博物館 - 1F 貸出施設 会議室","1509",,,"2019-02-22 12:32:45","%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8-1f-%e8%b2%b8%e5%87%ba%e6%96%bd%e8%a8%ad-%e4%bc%9a%e8%ad%b0%e5%ae%a4","taniuchi","publish",,,"0","都内-区","129"
"東京都江戸東京博物館 - 1F 貸出施設 学習室1","1510",,,"2019-02-22 12:32:56","%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8-1f-%e8%b2%b8%e5%87%ba%e6%96%bd%e8%a8%ad-%e5%ad%a6%e7%bf%92%e5%ae%a41","taniuchi","publish",,,"0","都内-区","129"
"東京都江戸東京博物館 - 1F 貸出施設 学習室2","1511",,,"2019-02-22 12:33:07","%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8-1f-%e8%b2%b8%e5%87%ba%e6%96%bd%e8%a8%ad-%e5%ad%a6%e7%bf%92%e5%ae%a42","taniuchi","publish",,,"0","都内-区","129"
"東京都写真美術館 - 1F ホール","1512",,,"2019-02-22 12:36:56","%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%86%99%e7%9c%9f%e7%be%8e%e8%a1%93%e9%a4%a8-1f-%e3%83%9b%e3%83%bc%e3%83%ab","taniuchi","publish",,,"0","都内-区","99"
"東京都写真美術館 - 1F スタジオ","1513",,,"2019-02-22 12:37:05","%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%86%99%e7%9c%9f%e7%be%8e%e8%a1%93%e9%a4%a8-1f-%e3%82%b9%e3%82%bf%e3%82%b8%e3%82%aa","taniuchi","publish",,,"0","都内-区","99"
"東京都写真美術館 - 2F 展示室","1514",,,"2019-02-22 12:37:15","%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%86%99%e7%9c%9f%e7%be%8e%e8%a1%93%e9%a4%a8-2f-%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","99"
"東京都写真美術館 - 3F 展示室","1515",,,"2019-02-22 12:37:24","%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%86%99%e7%9c%9f%e7%be%8e%e8%a1%93%e9%a4%a8-3f-%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","99"
"東京都写真美術館 - 4F 図書室","1516",,,"2019-02-22 12:37:33","%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%86%99%e7%9c%9f%e7%be%8e%e8%a1%93%e9%a4%a8-4f-%e5%9b%b3%e6%9b%b8%e5%ae%a4","taniuchi","publish",,,"0","都内-区","99"
"東京都写真美術館 - B1F 展示室","1517",,,"2019-02-22 12:37:43","%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%86%99%e7%9c%9f%e7%be%8e%e8%a1%93%e9%a4%a8-b1f-%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","99"
"クラフト工房La Mano","1518",,,"2019-03-01 16:25:14","%e3%82%af%e3%83%a9%e3%83%95%e3%83%88%e5%b7%a5%e6%88%bfla-mano","member2","publish",,,"0","都内-市","547"
"東京オペラシティ - コンサートホール","1519",,,"2019-02-22 12:42:36","%e6%9d%b1%e4%ba%ac%e3%82%aa%e3%83%9a%e3%83%a9%e3%82%b7%e3%83%86%e3%82%a3-%e3%82%b3%e3%83%b3%e3%82%b5%e3%83%bc%e3%83%88%e3%83%9b%e3%83%bc%e3%83%ab","taniuchi","publish",,,"0","都内-区","536"
"東京オペラシティ - アートギャラリー","1520",,,"2019-02-22 12:42:45","%e6%9d%b1%e4%ba%ac%e3%82%aa%e3%83%9a%e3%83%a9%e3%82%b7%e3%83%86%e3%82%a3-%e3%82%a2%e3%83%bc%e3%83%88%e3%82%ae%e3%83%a3%e3%83%a9%e3%83%aa%e3%83%bc","taniuchi","publish",,,"0","都内-区","536"
"東京都美術館 – 美術情報室","1521",,,"2019-02-22 12:45:31","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-%e7%be%8e%e8%a1%93%e6%83%85%e5%a0%b1%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – LBF 企画展示室","1522",,,"2019-02-22 12:51:00","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-lbf-%e4%bc%81%e7%94%bb%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – LBF 第1公募展示室","1523",,,"2019-02-22 12:52:05","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-lbf-%e7%ac%ac1%e5%85%ac%e5%8b%9f%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – LBF 第2公募展示室","1524",,,"2019-02-22 12:52:13","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-lbf-%e7%ac%ac2%e5%85%ac%e5%8b%9f%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – LBF 第3公募展示室","1525",,,"2019-02-22 12:52:22","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-lbf-%e7%ac%ac3%e5%85%ac%e5%8b%9f%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – LBF 第4公募展示室","1526",,,"2019-02-22 12:52:33","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-lbf-%e7%ac%ac4%e5%85%ac%e5%8b%9f%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – 1F 企画展示室","1527",,,"2019-02-22 12:52:51","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-1f-%e4%bc%81%e7%94%bb%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – 1F 第1公募展示室","1528",,,"2019-02-22 12:53:00","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-1f-%e7%ac%ac1%e5%85%ac%e5%8b%9f%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – 1F 第2公募展示室","1529",,,"2019-02-22 12:53:11","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-1f-%e7%ac%ac2%e5%85%ac%e5%8b%9f%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – 1F 第3公募展示室","1530",,,"2019-02-22 12:53:20","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-1f-%e7%ac%ac3%e5%85%ac%e5%8b%9f%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – 1F 第4公募展示室","1531",,,"2019-02-22 12:53:33","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-1f-%e7%ac%ac4%e5%85%ac%e5%8b%9f%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – 2F 企画展示室","1532",,,"2019-02-22 12:53:48","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-2f-%e4%bc%81%e7%94%bb%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – 2F 第1公募展示室","1533",,,"2019-02-22 12:53:57","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-2f-%e7%ac%ac1%e5%85%ac%e5%8b%9f%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – 2F 第2公募展示室","1534",,,"2019-02-22 12:54:05","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-2f-%e7%ac%ac2%e5%85%ac%e5%8b%9f%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – 2F 第3公募展示室","1535",,,"2019-02-22 12:54:15","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-2f-%e7%ac%ac3%e5%85%ac%e5%8b%9f%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – 2F 第4公募展示室","1536",,,"2019-02-22 12:54:29","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-2f-%e7%ac%ac4%e5%85%ac%e5%8b%9f%e5%b1%95%e7%a4%ba%e5%ae%a4","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – B3F ギャラリーA","1537",,,"2019-02-22 12:54:41","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-b3f-%e3%82%ae%e3%83%a3%e3%83%a9%e3%83%aa%e3%83%bca","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – B3F ギャラリーB","1538",,,"2019-02-22 12:54:50","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-b3f-%e3%82%ae%e3%83%a3%e3%83%a9%e3%83%aa%e3%83%bcb","taniuchi","publish",,,"0","都内-区","189"
"東京都美術館 – B2F ギャラリーC","1539",,,"2019-02-22 12:54:59","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-b2f-%e3%82%ae%e3%83%a3%e3%83%a9%e3%83%aa%e3%83%bcc","taniuchi","publish",,,"0","都内-区","189"
"社会福祉法人きょうされん リサイクル洗びんセンター","1542",,,"2019-03-01 16:25:42","%e7%a4%be%e4%bc%9a%e7%a6%8f%e7%a5%89%e6%b3%95%e4%ba%ba%e3%81%8d%e3%82%87%e3%81%86%e3%81%95%e3%82%8c%e3%82%93-%e3%83%aa%e3%82%b5%e3%82%a4%e3%82%af%e3%83%ab%e6%b4%97%e3%81%b3%e3%82%93%e3%82%bb%e3%83%b3","member2","publish",,,"0","都内-市","551"
"シューレ大学","1544",,,"2019-03-01 16:26:11","%e3%82%b7%e3%83%a5%e3%83%bc%e3%83%ac%e5%a4%a7%e5%ad%a6","member2","publish",,,"0","都内-区","536"
"板橋区立小茂根福祉園","1546",,,"2019-03-01 16:26:25","%e6%9d%bf%e6%a9%8b%e5%8c%ba%e7%ab%8b%e5%b0%8f%e8%8c%82%e6%a0%b9%e7%a6%8f%e7%a5%89%e5%9c%92","member2","publish",,,"0","都内-区","549"
"大田区立障がい者総合サポートセンター","1548",,,"2019-03-01 16:26:32","%e5%a4%a7%e7%94%b0%e5%8c%ba%e7%ab%8b%e9%9a%9c%e3%81%8c%e3%81%84%e8%80%85%e7%b7%8f%e5%90%88%e3%82%b5%e3%83%9d%e3%83%bc%e3%83%88%e3%82%bb%e3%83%b3%e3%82%bf%e3%83%bc","member2","publish",,,"0","都内-区","545"
"社会福祉法人旭川荘","1550",,,"2019-03-01 16:26:52","%e7%a4%be%e4%bc%9a%e7%a6%8f%e7%a5%89%e6%b3%95%e4%ba%ba%e6%97%ad%e5%b7%9d%e8%8d%98","member2","publish",,,"0","都外","57"
"子ども食堂（大田区）","1552",,,"2019-03-01 16:27:00","%e5%ad%90%e3%81%a9%e3%82%82%e9%a3%9f%e5%a0%82%ef%bc%88%e5%a4%a7%e7%94%b0%e5%8c%ba%ef%bc%89","member2","publish",,,"0","都内-区","545"
"東京都庭園美術館 - 本館（旧朝香宮邸）大広間","1554",,,"2019-02-22 15:06:13","%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%ba%ad%e5%9c%92%e7%be%8e%e8%a1%93%e9%a4%a8-%e6%9c%ac%e9%a4%a8%ef%bc%88%e6%97%a7%e6%9c%9d%e9%a6%99%e5%ae%ae%e9%82%b8%ef%bc%89%e5%a4%a7%e5%ba%83%e9%96%93","taniuchi","publish",,,"0","都内-区","124"
"しょうぶ学園（鹿児島県）","1557",,,"2019-03-01 16:27:03","%e3%81%97%e3%82%87%e3%81%86%e3%81%b6%e5%ad%a6%e5%9c%92%ef%bc%88%e9%b9%bf%e5%85%90%e5%b3%b6%e7%9c%8c%ef%bc%89","member2","publish",,,"0","都外","70"
"アプローズ南青山","1559",,,"2019-03-01 16:27:14","%e3%82%a2%e3%83%97%e3%83%ad%e3%83%bc%e3%82%ba%e5%8d%97%e9%9d%92%e5%b1%b1","member2","publish",,,"0","都内-区","124"
"ハーモニー（世田谷区）","1561",,,"2019-03-01 16:27:21","%e3%83%8f%e3%83%bc%e3%83%a2%e3%83%8b%e3%83%bc%ef%bc%88%e4%b8%96%e7%94%b0%e8%b0%b7%e5%8c%ba%ef%bc%89","member2","publish",,,"0","都内-区","577"
"東京藝術大学 - 美術学部中央棟2階 第3講義室","1566",,,"2019-03-01 16:27:34","%e6%9d%b1%e4%ba%ac%e8%97%9d%e8%a1%93%e5%a4%a7%e5%ad%a6-%e7%be%8e%e8%a1%93%e5%ad%a6%e9%83%a8%e4%b8%ad%e5%a4%ae%e6%a3%9f2%e9%9a%8e-%e7%ac%ac3%e8%ac%9b%e7%be%a9%e5%ae%a4","member2","publish",,,"0","都内-区","189"
"東京都美術館 - 講堂","1570",,,"2019-03-01 16:27:50","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-%e8%ac%9b%e5%a0%82","member2","publish",,,"0","都内-区","189"
"東京都江戸東京博物館 - 5F 常設展示室内 5F企画展示室","1571",,,"2019-03-01 14:55:19","%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8-5%e9%9a%8e-%e5%b8%b8%e8%a8%ad%e5%b1%95%e7%a4%ba%e5%ae%a4%e5%86%85-5f%e4%bc%81%e7%94%bb%e5%b1%95%e7%a4%ba","member3","publish",,,"0","都内-区","129"
"東京都美術館 - 交流棟 2F アートスタディルーム","1574",,,"2019-03-01 16:28:03","%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8-%e4%ba%a4%e6%b5%81%e6%a3%9f-2f-%e3%82%a2%e3%83%bc%e3%83%88%e3%82%b9%e3%82%bf%e3%83%87%e3%82%a3%e3%83%ab%e3%83%bc%e3%83%a0","member2","publish",,,"0","都内-区","189"
"アーツ千代田3331 - 3F アーツカウンシル東京ROOM302","1575",,,"2019-03-01 16:30:30","%e3%82%a2%e3%83%bc%e3%83%84%e5%8d%83%e4%bb%a3%e7%94%b03331-3f-%e3%82%a2%e3%83%bc%e3%83%84%e3%82%ab%e3%82%a6%e3%83%b3%e3%82%b7%e3%83%ab%e6%9d%b1%e4%ba%acroom302","member2","publish",,,"0","都内-区","73"
"瀋陽故宮博物院","1643",,,"2019-03-01 16:29:51","%e7%80%8b%e9%99%bd%e6%95%85%e5%ae%ae%e5%8d%9a%e7%89%a9%e9%99%a2","member3","publish",,,"0","都外","733"
"東京都江戸東京博物館 - 5F 常設展示室 中村座前","1648",,,"2019-02-23 10:16:02","%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8-5f-%e5%b8%b8%e8%a8%ad%e5%b1%95%e7%a4%ba%e5%ae%a4-%e4%b8%ad%e6%9d%91%e5%ba%a7%e5%89%8d","member3","publish",,,"0","都内-区",
"ザ・パペット・シアター・ピノキオ（セルビア/ベオグラード）","1686",,,"2019-03-01 16:29:37","%e3%82%b6%e3%83%bb%e3%83%91%e3%83%9a%e3%83%83%e3%83%88%e3%83%bb%e3%82%b7%e3%82%a2%e3%82%bf%e3%83%bc%e3%83%bb%e3%83%94%e3%83%8e%e3%82%ad%e3%82%aa%ef%bc%88%e3%82%bb%e3%83%ab%e3%83%93%e3%82%a2-%e3%83%99","member1","publish",,,"0","都外","740"
"ザ・パペット・シアター・ニシュ（セルビア/ニシュ）","1687",,,"2019-03-01 16:29:13","%e3%82%b6%e3%83%bb%e3%83%91%e3%83%9a%e3%83%83%e3%83%88%e3%83%bb%e3%82%b7%e3%82%a2%e3%82%bf%e3%83%bc%e3%83%bb%e3%83%8b%e3%82%b7%e3%83%a5%ef%bc%88%e3%82%bb%e3%83%ab%e3%83%93%e3%82%a2-%e3%83%8b%e3%82%b7","member1","publish",,,"0","都外","740"
"ユースシアター・ノヴィ・サド（セルビア/ノヴィ・サド）","1688",,,"2019-03-01 16:29:32","%e3%83%a6%e3%83%bc%e3%82%b9%e3%82%b7%e3%82%a2%e3%82%bf%e3%83%bc%e3%83%bb%e3%83%8e%e3%83%b4%e3%82%a3%e3%83%bb%e3%82%b5%e3%83%89%ef%bc%88%e3%82%bb%e3%83%ab%e3%83%93%e3%82%a2-%e3%83%8e%e3%83%b4%e3%82%a3","member1","publish",,,"0","都外","740"
"チルドレンシアターブランコミハイジェヴィック　イン　オシエク（クロアチア/オシエク）","1689",,,"2019-03-01 16:29:24","%e3%83%81%e3%83%ab%e3%83%89%e3%83%ac%e3%83%b3%e3%82%b7%e3%82%a2%e3%82%bf%e3%83%bc%e3%83%96%e3%83%a9%e3%83%b3%e3%82%b3%e3%83%9f%e3%83%8f%e3%82%a4%e3%82%b8%e3%82%a7%e3%83%b4%e3%82%a3%e3%83%83%e3%82%af","member1","publish",,,"0","都外","739"
"カザリステ　ヴィロヴィティツァ（クロアチア/ヴィロヴィティツァ）","1690",,,"2019-03-01 16:28:50","%e3%82%ab%e3%82%b6%e3%83%aa%e3%82%b9%e3%83%86%e3%80%80%e3%83%b4%e3%82%a3%e3%83%ad%e3%83%b4%e3%82%a3%e3%83%86%e3%82%a3%e3%83%84%e3%82%a1%ef%bc%88%e3%82%af%e3%83%ad%e3%82%a2%e3%83%81%e3%82%a2-%e3%83%b4","member1","publish",,,"0","都外","739"
"シアターカンパニーピンクレック（クロアチア/チャコベツ）★重複","1691",,,"2019-03-01 16:28:45","%e3%82%b7%e3%82%a2%e3%82%bf%e3%83%bc%e3%82%ab%e3%83%b3%e3%83%91%e3%83%8b%e3%83%bc%e3%83%94%e3%83%b3%e3%82%af%e3%83%ac%e3%83%83%e3%82%af%ef%bc%88%e3%82%af%e3%83%ad%e3%82%a2%e3%83%81%e3%82%a2-2","member1","publish",,,"0","都外","739"
"シアターカンパニーピンクレック（クロアチア/チャコベツ）","1692",,,"2019-03-01 16:20:24","%e3%82%b7%e3%82%a2%e3%82%bf%e3%83%bc%e3%82%ab%e3%83%b3%e3%83%91%e3%83%8b%e3%83%bc%e3%83%94%e3%83%b3%e3%82%af%e3%83%ac%e3%83%83%e3%82%af%ef%bc%88%e3%82%af%e3%83%ad%e3%82%a2%e3%83%81%e3%82%a2-%e3%83%81","member1","publish",,,"0","都外","739"
"浅草九劇","1693",,,"2019-03-01 16:20:01","%e6%b5%85%e8%8d%89%e4%b9%9d%e5%8a%87","member1","publish",,,"0","都内-区","189"
"ゴングシアター（Gong Theater）","1694",,,"2019-03-01 16:19:45","%e3%82%b4%e3%83%b3%e3%82%b0%e3%82%b7%e3%82%a2%e3%82%bf%e3%83%bc%ef%bc%88gong-theater%ef%bc%89","member1","publish",,,"0","都外","736"
"ジャカルタ藝術大学（Jakarta Institute of the Arts）","1695",,,"2019-03-01 16:18:14","%e3%82%b8%e3%83%a3%e3%82%ab%e3%83%ab%e3%82%bf%e8%97%9d%e8%a1%93%e5%a4%a7%e5%ad%a6%ef%bc%88jakarta-institute-of-the-arts%ef%bc%89","member1","publish",,,"0","都外","738"
